abs,brand,compression_ratio,coupe_type,cylinder_bore,doors,fuel_tank_volume,fuel_type,generation,kerb_weight,model,number_of_cylinders,number_of_gears,number_of_valves_per_cylinder,piston_stroke,position_of_cylinders,power,seats,torque,wheelbase,hashtags,sentiment
1,Chrysler,0,7,6,5,6,0,Grand Voyager V,4,Grand Voyager,6,4,2,1,2,3,7,3,2,#chryslergrandvoyager|#grandvoyager|#cgrandvoyager|#grandvoyagergrand|#chryslergrandvoyagergrand|#cgrandvoyagergrand,0
1,Chrysler,0,3,4,2,2,0,LE Baron Coupe,2,LE Baron,4,4,2,1,1,3,5,3,2,#chryslerlebaron|#lebaron|#clebaron|#lebaronle|#chryslerlebaronle|#clebaronle,0.136363636
1,Citroen,6,1,0,5,0,1,C3  III,4,C3,4,5,2,5,1,1,5,3,2,#citroenc3|#c3|#cc3|#c3c3|#citroenc3c3|#cc3c3,0.166666667
1,Citroen,6,11,3,5,2,1,C4 Grand SpaceTourer,0,C4,4,8,4,3,1,3,7,5,6,#citroenc4|#c4|#cc4|#c4c4|#citroenc4c4|#cc4c4,0.135122054
1,Citroen,0,11,3,5,6,1,C8 (Phase I),5,C8,4,4,4,5,1,1,7,3,6,#citroenc8|#c8|#cc8|#c8c8|#citroenc8c8|#cc8c8,0
1,Citroen,0,1,6,5,4,0,CX II,2,CX,4,5,2,6,1,3,5,3,6,#citroencx|#cx|#ccx|#cxcx|#citroencxcx|#ccxcx,0.334090909
0,Citroen,0,6,5,2,4,0,DS III Cabriolet Chapron,2,DS,4,4,2,4,1,1,2,1,2,#citroends|#ds|#cds|#dsds|#citroendsds|#cdsds,0.413492063
1,Citroen,0,1,3,5,3,1,DS4,6,DS4,4,6,4,5,1,3,5,4,3,#citroends4|#ds4|#cds4|#ds4ds4|#citroends4ds4|#cds4ds4,0.468181818
1,Citroen,6,1,3,5,3,1,DS5,4,DS5,4,6,4,5,1,3,5,4,4,#citroends5|#ds5|#cds5|#ds5ds5|#citroends5ds5|#cds5ds5,0
0,Citroen,0,6,1,2,4,0,ID Cabriolet Chapron,2,ID,4,4,2,1,1,0,4,1,2,#citroenid|#id|#cid|#idid|#citroenidid|#cidid,0.223636364
1,Citroen,0,11,3,5,4,1,SpaceTourer XL,0,SpaceTourer,4,6,4,5,1,3,5,5,2,#citroenspacetourer|#spacetourer|#cspacetourer|#spacetourerspacetourer|#citroenspacetourerspacetourer|#cspacetourerspacetourer,0.220606061
1,Citroen,0,5,3,5,3,1,C-Crosser,5,C-Crosser,4,6,4,1,1,3,5,5,4,#citroenccrosser|#ccrosser|#cccrosser|#ccrosserccrosser|#citroenccrosserccrosser|#cccrosserccrosser,0
0,Citroen,0,1,1,3,0,0,Axel,0,Axel,4,5,2,0,0,0,4,0,0,#citroenaxel|#axel|#caxel|#axelaxel|#citroenaxelaxel|#caxelaxel,-0.1
0,Dacia,0,12,0,5,1,0,1300 Combi,1,1300,4,4,2,1,1,0,5,0,1,#dacia1300|#1300|#d1300|#13001300|#dacia13001300|#d13001300,0.29375
0,Citroen,0,4,0,3,0,0,Acadiane,0,Acadiane,2,4,2,0,0,0,2,0,2,#citroenacadiane|#acadiane|#cacadiane|#acadianeacadiane|#citroenacadianeacadiane|#cacadianeacadiane,0
0,Citroen,0,0,0,4,0,0,2 CV,0,2 CV,2,4,2,0,0,0,5,0,0,#citroen2cv|#2cv|#c2cv|#2cv2|#citroen2cv2|#c2cv2,0.253203914
0,Citroen,0,0,0,4,0,0,Ami 10,0,AMI,4,4,2,0,0,0,4,0,0,#citroenami|#ami|#cami|#amiami|#citroenamiami|#camiami,0.25
0,Citroen,1,1,0,5,2,0,BX Phase II,0,BX,4,4,2,1,1,0,5,0,3,#citroenbx|#bx|#cbx|#bxbx|#citroenbxbx|#cbxbx,0.424188312
1,Citroen,0,0,0,4,1,1,"C-Elysee II (Phase I, 2012)",1,C-Elysee,4,5,2,5,1,1,5,2,3,#citroencelysee|#celysee|#ccelysee|#celyseecelysee|#citroencelyseecelysee|#ccelyseecelysee,0
1,Daewoo,5,1,1,5,1,0,Nexia Combi (KLETN),0,Nexia,4,5,4,2,1,1,5,1,2,#daewoonexia|#nexia|#dnexia|#nexianexia|#daewoonexianexia|#dnexianexia,0
0,Daewoo,0,1,0,5,0,0,Tico (KLY3),0,Tico,3,5,2,0,1,0,4,0,0,#daewootico|#tico|#dtico|#ticotico|#daewooticotico|#dticotico,0
1,Daihatsu,6,9,0,5,0,0,Sigra,0,Sigra,3,5,4,3,1,0,7,2,2,#daihatsusigra|#sigra|#dsigra|#sigrasigra|#daihatsusigrasigra|#dsigrasigra,0.218181818
1,Daihatsu,0,8,5,3,3,1,"Rocky Hard Top (F7,F8)",4,Rocky,4,5,2,1,1,1,5,3,0,#daihatsurocky|#rocky|#drocky|#rockyrocky|#daihatsurockyrocky|#drockyrocky,0
1,Daihatsu,0,1,0,5,0,0,Sonica,0,Sonica,3,6,4,0,1,0,4,0,1,#daihatsusonica|#sonica|#dsonica|#sonicasonica|#daihatsusonicasonica|#dsonicasonica,0
1,Daihatsu,6,5,0,5,1,0,Terios III (J300),2,Terios,4,5,4,6,1,1,7,1,4,#daihatsuterios|#terios|#dterios|#teriosterios|#daihatsuteriosterios|#dteriosterios,0.35
1,Daewoo,2,6,5,2,6,0,G2X,2,G2X,4,5,4,5,1,3,2,2,1,#daewoog2x|#g2x|#dg2x|#g2xg2x|#daewoog2xg2x|#dg2xg2x,-0.150520833
1,Daihatsu,3,1,0,3,0,0,Opti (L3),0,Opti,3,6,4,0,1,0,4,0,0,#daihatsuopti|#opti|#dopti|#optiopti|#daihatsuoptiopti|#doptiopti,0.44
1,Daihatsu,0,7,0,4,1,0,Atrai/extol,0,Atrai/extol,3,5,4,0,1,0,7,0,1,#daihatsuatraiextol|#atraiextol|#datraiextol|#atraiextolatraiextol|#daihatsuatraiextolatraiextol|#datraiextolatraiextol,0
1,Daihatsu,5,1,0,5,0,0,Ayla (facelift 2017),0,Ayla,3,4,4,3,1,0,5,0,1,#daihatsuayla|#ayla|#dayla|#aylaayla|#daihatsuaylaayla|#daylaayla,-0.026363636
0,Daihatsu,2,1,0,5,0,0,Ceria/Perodua Kancil/Kelisa,1,Ceria,3,4,4,1,1,0,4,0,2,#daihatsuceria|#ceria|#dceria|#ceriaceriaperodua|#daihatsuceriaceriaperodua|#dceriaceriaperodua,0.2125
1,Daihatsu,1,0,1,4,1,0,Charade IV (G200),0,Charade,4,4,4,5,1,1,5,1,0,#daihatsucharade|#charade|#dcharade|#charadecharade|#daihatsucharadecharade|#dcharadecharade,0.193181818
1,Daihatsu,1,1,0,5,0,0,Cuore V (L5),0,Cuore,3,5,4,1,1,0,5,0,0,#daihatsucuore|#cuore|#dcuore|#cuorecuore|#daihatsucuorecuore|#dcuorecuore,0
1,Daihatsu,1,8,1,3,3,0,Feroza Hard Top (F300),1,Feroza,4,5,4,5,1,1,4,0,0,#daihatsuferoza|#feroza|#dferoza|#ferozaferoza|#daihatsuferozaferoza|#dferozaferoza,0.3
1,Daihatsu,1,7,0,5,0,0,Move (L9),0,Move,3,5,4,1,1,0,4,0,0,#daihatsumove|#move|#dmove|#movemove|#daihatsumovemove|#dmovemove,0.528571429
1,Dallas,0,8,1,2,3,1,FUN,0,Fun,4,5,2,5,1,0,2,0,0,#dallasfun|#fun|#dfun|#funfun|#dallasfunfun|#dfunfun,0.484348958
1,Datsun,4,1,2,5,1,0,mi-DO,1,mi-DO,4,4,2,0,1,1,5,1,1,#datsunmido|#mido|#dmido|#midomido|#datsunmidomido|#dmidomido,0.525
0,Daimler,1,12,4,5,4,0,Super Eight,4,Super Eight,8,6,4,6,2,6,5,6,2,#daimlersupereight|#supereight|#dsupereight|#supereightsuper|#daimlersupereightsuper|#dsupereightsuper,0.179012346
1,Dallara,5,11,4,5,4,0,Stradale,0,Stradale,4,6,4,1,1,6,2,6,1,#dallarastradale|#stradale|#dstradale|#stradalestradale|#dallarastradalestradale|#dstradalestradale,-0.125
1,Fiat,2,6,0,2,1,0,124 Spider (2016),1,124,4,6,4,3,1,2,2,3,0,#fiat124|#124|#f124|#124124|#fiat124124|#f124124,0.2
1,BAC,6,11,5,5,0,0,Mono,0,Mono,4,6,4,1,1,5,1,4,2,#bacmono|#mono|#bmono|#monomono|#bacmonomono|#bmonomono,0.25
1,Bentley,0,0,3,4,4,0,Flying Spur (facelift 2015),0,Flying Spur,12,8,4,6,3,1,5,2,2,#bentleyflyingspur|#flyingspur|#bflyingspur|#flyingspurflying|#bentleyflyingspurflying|#bflyingspurflying,0.429868627
1,Bugatti,0,3,2,2,4,0,EB 110,3,EB 110,12,6,5,0,2,1,2,2,2,#bugattieb110|#eb110|#beb110|#eb110eb|#bugattieb110eb|#beb110eb,0
1,Bugatti,0,3,6,2,4,0,Divo,6,Divo,16,7,4,5,3,1,2,2,4,#bugattidivo|#divo|#bdivo|#divodivo|#bugattidivodivo|#bdivodivo,0.14375
1,Bristol,3,11,6,2,2,0,Bullet,1,Bullet,8,6,4,5,2,6,2,6,2,#bristolbullet|#bullet|#bbullet|#bulletbullet|#bristolbulletbullet|#bbulletbullet,0.44
1,Brabham,3,3,6,2,4,0,BT62,0,BT62,8,6,4,1,2,1,2,2,4,#brabhambt62|#bt62|#bbt62|#bt62bt62|#brabhambt62bt62|#bbt62bt62,0
1,Bentley,6,3,6,3,4,0,Brooklands II,0,Brooklands,8,6,4,5,2,1,4,2,2,#bentleybrooklands|#brooklands|#bbrooklands|#brooklandsbrooklands|#bentleybrooklandsbrooklands|#bbrooklandsbrooklands,0.033333333
1,Bentley,4,5,5,5,6,0,Bentayga,0,Bentayga,8,8,4,5,2,1,5,2,2,#bentleybentayga|#bentayga|#bbentayga|#bentaygabentayga|#bentleybentaygabentayga|#bbentaygabentayga,0.281129477
1,Buick,4,0,3,4,3,0,LaCrosse III China,4,LaCrosse,4,9,4,3,1,5,5,4,6,#buicklacrosse|#lacrosse|#blacrosse|#lacrosselacrosse|#buicklacrosselacrosse|#blacrosselacrosse,0.36703125
1,Buick,4,0,1,4,4,2,Regal V Sedan,3,Regal,4,6,4,2,1,1,5,1,5,#buickregal|#regal|#bregal|#regalregal|#buickregalregal|#bregalregal,0.407522491
1,Buick,0,3,3,2,5,0,Reatta Coupe,3,Reatta,6,4,2,4,2,3,2,3,1,#buickreatta|#reatta|#breatta|#reattareatta|#buickreattareatta|#breattareatta,0
1,Cadillac,0,3,5,2,4,0,XLR,5,XLR,8,6,4,3,2,1,2,6,4,#cadillacxlr|#xlr|#cxlr|#xlrxlr|#cadillacxlrxlr|#cxlrxlr,0.36453125
1,Cadillac,3,2,6,5,4,0,SRX,6,SRX,8,5,4,3,2,6,7,5,2,#cadillacsrx|#srx|#csrx|#srxsrx|#cadillacsrxsrx|#csrxsrx,0.73125
1,Buick,5,8,5,5,6,0,Enclave,0,Enclave,6,6,4,5,2,5,7,4,2,#buickenclave|#enclave|#benclave|#enclaveenclave|#buickenclaveenclave|#benclaveenclave,0.232222222
1,Cadillac,4,5,6,5,6,0,XT6,0,XT6,6,9,4,4,2,6,7,5,6,#cadillacxt6|#xt6|#cxt6|#xt6xt6|#cadillacxt6xt6|#cxt6xt6,0.207575758
1,Cadillac,5,5,6,5,5,0,XT5,6,XT5,6,8,4,4,2,6,5,5,6,#cadillacxt5|#xt5|#cxt5|#xt5xt5|#cadillacxt5xt5|#cxt5xt5,0
1,Cadillac,5,0,6,4,4,0,XTS,6,XTS,6,6,4,4,2,5,5,4,6,#cadillacxts|#xts|#cxts|#xtsxts|#cadillacxtsxts|#cxtsxts,0.530555556
1,Buick,5,0,1,4,1,0,Excelle III (facelift 2018),1,Excelle,4,6,4,2,1,2,5,1,3,#buickexcelle|#excelle|#bexcelle|#excelleexcelle|#buickexcelleexcelle|#bexcelleexcelle,0
1,Buick,4,9,1,5,1,0,GL6,3,GL6,4,6,4,2,1,3,6,2,5,#buickgl6|#gl6|#bgl6|#gl6gl6|#buickgl6gl6|#bgl6gl6,0
1,Audi,1,1,2,5,2,0,S3 Sportback (8V facelift 2016),6,S3,4,7,4,6,1,5,5,5,3,#audis3|#s3|#as3|#s3s3|#audis3s3|#as3s3,0.066666667
1,Audi,4,5,4,5,4,0,SQ5 II,0,SQ5,6,8,4,4,2,6,5,6,6,#audisq5|#sq5|#asq5|#sq5sq5|#audisq5sq5|#asq5sq5,0.136363636
1,Audi,0,11,2,2,2,1,TT Roadster (8S),5,TT,4,6,4,1,1,4,2,5,1,#auditt|#tt|#att|#tttt|#auditttt|#atttt,0
1,Audi,0,0,3,4,3,1,A6 Limousine (C8),0,A6,6,8,4,6,2,5,5,2,6,#audia6|#a6|#aa6|#a6a6|#audia6a6|#aa6a6,0.197474747
1,Audi,0,1,3,5,3,1,A7 Sportback (C8),0,A7,6,8,4,6,2,5,5,2,6,#audia7|#a7|#aa7|#a7a7|#audia7a7|#aa7a7,0.45
0,Audi,2,3,2,2,3,0,"Coupe (B2 81, 85)",3,Coupe,5,5,2,4,1,1,5,1,2,#audicoupe|#coupe|#acoupe|#coupecoupe|#audicoupecoupe|#acoupecoupe,0.185688131
1,Audi,5,0,3,4,5,0,A8 Long (D5),0,A8,6,8,4,5,2,6,5,6,2,#audia8|#a8|#aa8|#a8a8|#audia8a8|#aa8a8,0.6
1,Audi,2,5,0,5,4,0,Q3 (8U facelift 2014),6,Q3,4,6,4,1,1,2,5,2,3,#audiq3|#q3|#aq3|#q3q3|#audiq3q3|#aq3q3,0.133333333
1,Audi,6,5,3,5,2,1,Q2,6,Q2,4,7,4,3,1,3,5,4,3,#audiq2|#q2|#aq2|#q2q2|#audiq2q2|#aq2q2,0.386458333
1,Audi,5,5,4,5,4,0,Q5 II,0,Q5,4,7,4,4,1,5,5,5,5,#audiq5|#q5|#aq5|#q5q5|#audiq5q5|#aq5q5,0.322857143
1,Audi,0,5,3,5,6,1,Q7 (Typ 4M),0,Q7,6,8,4,6,2,5,5,2,2,#audiq7|#q7|#aq7|#q7q7|#audiq7q7|#aq7q7,0.393368957
1,Audi,0,3,1,2,4,0,Quattro (Typ 85),2,Quattro,5,5,2,4,1,5,2,4,0,#audiquattro|#quattro|#aquattro|#quattroquattro|#audiquattroquattro|#aquattroquattro,0.106060606
1,Callaway,3,6,3,2,5,0,C12 Cabrio,3,C12,8,6,2,6,2,1,2,6,3,#callawayc12|#c12|#cc12|#c12c12|#callawayc12c12|#cc12c12,0.172727273
0,Audi,0,0,1,5,3,0,"100 (C2, Typ 43, facelift 1979)",1,100,5,5,2,4,1,1,5,1,4,#audi100|#100|#a100|#100100|#audi100100|#a100100,-0.083333333
0,Audi,0,2,2,5,3,0,"200 Avant (C3, Typ 44,44Q)",3,200,5,5,2,4,1,3,5,3,4,#audi200|#200|#a200|#200200|#audi200200|#a200200,0.118333333
0,Audi,0,1,0,3,0,0,50 (Typ 86),0,50,4,4,2,0,1,0,5,0,0,#audi50|#50|#a50|#5050|#audi5050|#a5050,0.165178571
1,Audi,2,6,2,2,2,0,A5 Cabriolet (9T),0,A5,4,7,4,6,1,5,4,5,5,#audia5|#a5|#aa5|#a5a5|#audia5a5|#aa5a5,0.126041667
1,Audi,3,0,0,4,1,0,A3 Sedan (8V facelift 2016),5,A3,3,6,4,1,1,2,5,2,3,#audia3|#a3|#aa3|#a3a3|#audia3a3|#aa3a3,0
1,Audi,0,0,2,4,0,1,A4 (B9 8W),6,A4,4,7,4,1,1,4,5,5,5,#audia4|#a4|#aa4|#a4a4|#audia4a4|#aa4a4,-0.242534722
1,Cadillac,5,0,6,4,5,0,CT6,5,CT6,6,8,4,4,2,6,5,5,2,#cadillacct6|#ct6|#cct6|#ct6ct6|#cadillacct6ct6|#cct6ct6,0.3625
1,Cadillac,3,3,6,2,3,0,ATS Coupe,5,ATS,6,6,4,4,2,1,4,2,5,#cadillacats|#ats|#cats|#atsats|#cadillacatsats|#catsats,-0.160277778
1,Cadillac,3,0,6,4,5,0,CTS III,4,CTS,6,8,4,4,2,6,5,2,6,#cadillaccts|#cts|#ccts|#ctscts|#cadillacctscts|#cctscts,0.070138889
1,Cadillac,3,8,3,5,4,0,Escalade III,0,Escalade,8,6,2,6,2,6,8,6,6,#cadillacescalade|#escalade|#cescalade|#escaladeescalade|#cadillacescaladeescalade|#cescaladeescalade,0
1,Aston Martin,4,3,5,2,6,0,V12 Vantage,4,V12 Vantage,12,6,4,4,2,1,2,6,2,#astonmartinv12vantage|#v12vantage|#av12vantage|#v12vantagev12|#astonmartinv12vantagev12|#av12vantagev12,0.585984848
1,Aston Martin,3,3,5,2,5,0,V12 Vanquish,5,V12 Vanquish,12,6,4,1,2,1,2,5,4,#astonmartinv12vanquish|#v12vanquish|#av12vanquish|#v12vanquishv12|#astonmartinv12vanquishv12|#av12vanquishv12,0
0,Aston Martin,1,0,3,4,4,0,Lagonda I,6,Lagonda,8,6,2,6,2,5,5,6,6,#astonmartinlagonda|#lagonda|#alagonda|#lagondalagonda|#astonmartinlagondalagonda|#alagondalagonda,0.177597403
1,Aston Martin,3,3,5,2,6,0,DB9 GT Coupe,5,DB9,12,6,4,4,2,1,4,2,5,#astonmartindb9|#db9|#adb9|#db9db9|#astonmartindb9db9|#adb9db9,-0.112847222
1,Aston Martin,4,3,6,2,4,0,One-77,4,One-77,12,6,4,5,2,1,2,2,5,#astonmartinone77|#one77|#aone77|#one77one77|#astonmartinone77one77|#aone77one77,0
1,Aston Martin,4,11,5,4,4,0,Rapide AMR,6,Rapide,12,8,4,5,2,1,4,2,2,#astonmartinrapide|#rapide|#arapide|#rapiderapide|#astonmartinrapiderapide|#arapiderapide,0.325
0,Aston Martin,0,3,3,2,4,0,DBS V8,5,DBS,8,5,4,3,2,5,4,5,3,#astonmartindbs|#dbs|#adbs|#dbsdbs|#astonmartindbsdbs|#adbsdbs,0.392708333
0,Aston Martin,0,0,3,2,4,0,Zagato Vantage,4,Zagato,8,5,4,3,2,1,4,6,3,#astonmartinzagato|#zagato|#azagato|#zagatozagato|#astonmartinzagatozagato|#azagatozagato,0.5
1,Aston Martin,3,3,3,2,5,0,V8 Vantage (2018),3,V8,8,8,4,6,2,1,2,2,4,#astonmartinv8|#v8|#av8|#v8v8|#astonmartinv8v8|#av8v8,0.241363636
1,Aston Martin,1,3,5,2,6,0,DB11,5,DB11,12,8,4,4,2,1,4,2,5,#astonmartindb11|#db11|#adb11|#db11db11|#astonmartindb11db11|#adb11db11,0.676666667
0,Aston Martin,0,6,3,2,4,0,AMV8 Volante,5,AMV8,8,3,4,3,2,6,4,6,3,#astonmartinamv8|#amv8|#aamv8|#amv8amv8|#astonmartinamv8amv8|#aamv8amv8,0
0,Aston Martin,0,3,3,2,6,0,DB5,3,DB5,6,6,4,6,1,5,4,5,1,#astonmartindb5|#db5|#adb5|#db5db5|#astonmartindb5db5|#adb5db5,0.469480519
0,Aston Martin,0,6,5,2,6,0,DB4 Convertible,2,DB4,6,4,4,6,1,4,4,4,1,#astonmartindb4|#db4|#adb4|#db4db4|#astonmartindb4db4|#adb4db4,0.6
0,Aston Martin,0,3,3,2,6,0,DB6 Mark II,3,DB6,6,5,4,6,1,6,4,6,2,#astonmartindb6|#db6|#adb6|#db6db6|#astonmartindb6db6|#adb6db6,0.274545455
1,Aston Martin,3,3,5,2,5,0,DB7 GT,5,DB7,12,5,4,1,2,6,2,6,2,#astonmartindb7|#db7|#adb7|#db7db7|#astonmartindb7db7|#adb7db7,0.157954545
1,Vauxhall,3,2,3,5,5,0,Omega Estate B,5,Omega,8,4,2,6,2,5,5,6,5,#vauxhallomega|#omega|#vomega|#omegaomega|#vauxhallomegaomega|#vomegaomega,0.190340909
0,Vauxhall,0,2,4,3,2,0,Magnum Estate,0,Magnum,4,4,4,1,1,1,5,1,1,#vauxhallmagnum|#magnum|#vmagnum|#magnummagnum|#vauxhallmagnummagnum|#vmagnummagnum,0
1,Vauxhall,0,7,6,5,4,1,Movano SWB (facelift 2003),5,Movano,4,5,4,5,1,1,5,3,2,#vauxhallmovano|#movano|#vmovano|#movanomovano|#vauxhallmovanomovano|#vmovanomovano,0.266666667
1,BMW,0,0,3,4,4,1,5er Sedan (F10),0,5er,6,6,4,5,1,5,5,6,2,#bmw5er|#5er|#b5er|#5er5er|#bmw5er5er|#b5er5er,0.176010101
